date,username,tweet,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,final_tweet,sentiment
2022-10-24 07:33:38+00:00,akufelfel,jokowi secara langsung membagibagikan kepada para penerima blt dan upah di sejumlah daerah,"['jokowi', 'secara', 'langsung', 'membagibagikan', 'kepada', 'para', 'penerima', 'blt', 'dan', 'upah', 'di', 'sejumlah', 'daerah']",<FreqDist with 13 samples and 13 outcomes>,"['jokowi', 'langsung', 'membagibagikan', 'penerima', 'blt', 'upah', 'daerah']",jokowi langsung membagibagikan penerima blt upah daerah,1.0
2022-10-24 07:33:34+00:00,Violett102,dukung pemerintah bantuan blt bbm tepat sasaran banten,"['dukung', 'pemerintah', 'bantuan', 'blt', 'bbm', 'tepat', 'sasaran', 'banten']",<FreqDist with 8 samples and 8 outcomes>,"['dukung', 'pemerintah', 'bantuan', 'blt', 'bbm', 'sasaran', 'banten']",dukung pemerintah bantuan blt bbm sasaran banten,1.0
2022-10-24 07:33:28+00:00,akufelfel,pemerintah juga memberikan bantuan sosial bansos berupa bantuan langsung tunai blt dan subsidi upah untuk menga,"['pemerintah', 'juga', 'memberikan', 'bantuan', 'sosial', 'bansos', 'berupa', 'bantuan', 'langsung', 'tunai', 'blt', 'dan', 'subsidi', 'upah', 'untuk', 'menga']",<FreqDist with 15 samples and 16 outcomes>,"['pemerintah', 'bantuan', 'sosial', 'bansos', 'bantuan', 'langsung', 'tunai', 'blt', 'subsidi', 'upah', 'menga']",pemerintah bantuan sosial bansos bantuan langsung tunai blt subsidi upah menga,0.0
2022-10-24 07:33:25+00:00,Inocantiksekali,blt bbm dan bsu sangat membantu masyarakat kalimantan utara khususnya masyarakat rentan,"['blt', 'bbm', 'dan', 'bsu', 'sangat', 'membantu', 'masyarakat', 'kalimantan', 'utara', 'khususnya', 'masyarakat', 'rentan']",<FreqDist with 11 samples and 12 outcomes>,"['blt', 'bbm', 'bsu', 'membantu', 'masyarakat', 'kalimantan', 'utara', 'masyarakat', 'rentan']",blt bbm bsu membantu masyarakat kalimantan utara masyarakat rentan,0.0
2022-10-24 07:33:10+00:00,Genny83075597,pembagian blt bbm akan merata untuk seluruh masyarakat indonesia aceh hadir mendukung,"['pembagian', 'blt', 'bbm', 'akan', 'merata', 'untuk', 'seluruh', 'masyarakat', 'indonesia', 'aceh', 'hadir', 'mendukung']",<FreqDist with 12 samples and 12 outcomes>,"['pembagian', 'blt', 'bbm', 'merata', 'masyarakat', 'indonesia', 'aceh', 'hadir', 'mendukung']",pembagian blt bbm merata masyarakat indonesia aceh hadir mendukung,0.0
2022-10-24 07:33:05+00:00,Genny83075597,pembagian blt bbm akan merata untuk seluruh masyarakat indonesia aceh hadir mendukung,"['pembagian', 'blt', 'bbm', 'akan', 'merata', 'untuk', 'seluruh', 'masyarakat', 'indonesia', 'aceh', 'hadir', 'mendukung']",<FreqDist with 12 samples and 12 outcomes>,"['pembagian', 'blt', 'bbm', 'merata', 'masyarakat', 'indonesia', 'aceh', 'hadir', 'mendukung']",pembagian blt bbm merata masyarakat indonesia aceh hadir mendukung,1.0
2022-10-24 07:33:04+00:00,FitriNursovia,mantap blt cair semoga bermanfaat dki jakarta,"['mantap', 'blt', 'cair', 'semoga', 'bermanfaat', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['mantap', 'blt', 'cair', 'semoga', 'bermanfaat', 'dki', 'jakarta']",mantap blt cair semoga bermanfaat dki jakarta,1.0
2022-10-24 07:33:04+00:00,FitriNursovia,blt bbm sanagat bermanfaat dki jakarta,"['blt', 'bbm', 'sanagat', 'bermanfaat', 'dki', 'jakarta']",<FreqDist with 6 samples and 6 outcomes>,"['blt', 'bbm', 'sanagat', 'bermanfaat', 'dki', 'jakarta']",blt bbm sanagat bermanfaat dki jakarta,1.0
2022-10-24 07:32:50+00:00,FAIZULDGN33,blt ada untuk meringankan beban masyarakat kami yang di kalimantan utara sangat berterima kasih,"['blt', 'ada', 'untuk', 'meringankan', 'beban', 'masyarakat', 'kami', 'yang', 'di', 'kalimantan', 'utara', 'sangat', 'berterima', 'kasih']",<FreqDist with 14 samples and 14 outcomes>,"['blt', 'meringankan', 'beban', 'masyarakat', 'kalimantan', 'utara', 'berterima', 'kasih']",blt meringankan beban masyarakat kalimantan utara berterima kasih,1.0
2022-10-24 07:32:45+00:00,Violett102,ayo bijak manfaatkan blt bbm banten,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm', 'banten']",<FreqDist with 6 samples and 6 outcomes>,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm', 'banten']",ayo bijak manfaatkan blt bbm banten,1.0
2022-10-24 07:32:41+00:00,GandalfReborn1,subsidi di jawa timur berjalan tepat sasaran berkat blt,"['subsidi', 'di', 'jawa', 'timur', 'berjalan', 'tepat', 'sasaran', 'berkat', 'blt']",<FreqDist with 9 samples and 9 outcomes>,"['subsidi', 'jawa', 'timur', 'berjalan', 'sasaran', 'berkat', 'blt']",subsidi jawa timur berjalan sasaran berkat blt,0.0
2022-10-24 07:32:34+00:00,Violett102,blt bbm dongkrak daya beli masyarakat banten,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat', 'banten']",<FreqDist with 7 samples and 7 outcomes>,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat', 'banten']",blt bbm dongkrak daya beli masyarakat banten,0.0
2022-10-24 07:32:27+00:00,JuruParkir4,blt angkat daya beli masyarakay sulawesi tenggara,"['blt', 'angkat', 'daya', 'beli', 'masyarakay', 'sulawesi', 'tenggara']",<FreqDist with 7 samples and 7 outcomes>,"['blt', 'angkat', 'daya', 'beli', 'masyarakay', 'sulawesi', 'tenggara']",blt angkat daya beli masyarakay sulawesi tenggara,0.0
2022-10-24 07:32:04+00:00,FitriNursovia,penyaluran blt bbm hampir persen dki jakarta,"['penyaluran', 'blt', 'bbm', 'hampir', 'persen', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['penyaluran', 'blt', 'bbm', 'persen', 'dki', 'jakarta']",penyaluran blt bbm persen dki jakarta,1.0
2022-10-24 07:32:03+00:00,FitriNursovia,dukung dan kawal penyaluran blt dki jakarta,"['dukung', 'dan', 'kawal', 'penyaluran', 'blt', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['dukung', 'kawal', 'penyaluran', 'blt', 'dki', 'jakarta']",dukung kawal penyaluran blt dki jakarta,0.0
2022-10-24 07:31:59+00:00,MedsosSamson,blt dongkrak daya beli masyarakat,"['blt', 'dongkrak', 'daya', 'beli', 'masyarakat']",<FreqDist with 5 samples and 5 outcomes>,"['blt', 'dongkrak', 'daya', 'beli', 'masyarakat']",blt dongkrak daya beli masyarakat,1.0
2022-10-24 07:31:39+00:00,MedsosSamson,manfaat penggunaan blt bbm dengan bijak,"['manfaat', 'penggunaan', 'blt', 'bbm', 'dengan', 'bijak']",<FreqDist with 6 samples and 6 outcomes>,"['manfaat', 'penggunaan', 'blt', 'bbm', 'bijak']",manfaat penggunaan blt bbm bijak,1.0
2022-10-24 07:31:27+00:00,GandalfReborn1,ardi percepat penyaluran blt bbm masyarakat jawa timur bahagia,"['ardi', 'percepat', 'penyaluran', 'blt', 'bbm', 'masyarakat', 'jawa', 'timur', 'bahagia']",<FreqDist with 9 samples and 9 outcomes>,"['ardi', 'percepat', 'penyaluran', 'blt', 'bbm', 'masyarakat', 'jawa', 'timur', 'bahagia']",ardi percepat penyaluran blt bbm masyarakat jawa timur bahagia,1.0
2022-10-24 07:31:12+00:00,MedsosSamson,ayo bijak manfaatkan blt bbm,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",<FreqDist with 5 samples and 5 outcomes>,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",ayo bijak manfaatkan blt bbm,0.0
2022-10-24 07:31:05+00:00,Rajaminya22,blt bbm dongkrak saya beli masyarakat gorontalo,"['blt', 'bbm', 'dongkrak', 'saya', 'beli', 'masyarakat', 'gorontalo']",<FreqDist with 7 samples and 7 outcomes>,"['blt', 'bbm', 'dongkrak', 'beli', 'masyarakat', 'gorontalo']",blt bbm dongkrak beli masyarakat gorontalo,1.0
2022-10-24 07:31:03+00:00,FitriNursovia,asyik blt cair utk ojol bulan oktober dki jakarta,"['asyik', 'blt', 'cair', 'utk', 'ojol', 'bulan', 'oktober', 'dki', 'jakarta']",<FreqDist with 9 samples and 9 outcomes>,"['asyik', 'blt', 'cair', 'ojol', 'oktober', 'dki', 'jakarta']",asyik blt cair ojol oktober dki jakarta,0.0
2022-10-24 07:31:03+00:00,FitriNursovia,masyarakat apresiasi blt untuk rakyat dki jakarta,"['masyarakat', 'apresiasi', 'blt', 'untuk', 'rakyat', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['masyarakat', 'apresiasi', 'blt', 'rakyat', 'dki', 'jakarta']",masyarakat apresiasi blt rakyat dki jakarta,1.0
2022-10-24 07:30:59+00:00,GlowingNusaa,blt di jawa timur sudah berjalan dengan baik dan lancar,"['blt', 'di', 'jawa', 'timur', 'sudah', 'berjalan', 'dengan', 'baik', 'dan', 'lancar']",<FreqDist with 10 samples and 10 outcomes>,"['blt', 'jawa', 'timur', 'berjalan', 'lancar']",blt jawa timur berjalan lancar,0.0
2022-10-24 07:30:52+00:00,RhondaM21949724,mantap blt bbm dongkrak daya beli masyarakat,"['mantap', 'blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat']",<FreqDist with 7 samples and 7 outcomes>,"['mantap', 'blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat']",mantap blt bbm dongkrak daya beli masyarakat,1.0
2022-10-24 07:30:29+00:00,BarbFenno3,masyarakat harus bijak gunakan blt bbm blt bbm untuk dongkrak daya beli,"['masyarakat', 'harus', 'bijak', 'gunakan', 'blt', 'bbm', 'blt', 'bbm', 'untuk', 'dongkrak', 'daya', 'beli']",<FreqDist with 10 samples and 12 outcomes>,"['masyarakat', 'bijak', 'blt', 'bbm', 'blt', 'bbm', 'dongkrak', 'daya', 'beli']",masyarakat bijak blt bbm blt bbm dongkrak daya beli,1.0
2022-10-24 07:30:29+00:00,Rajaminya22,manfaat penggunaan blt bbm dengan bijak gorontalo,"['manfaat', 'penggunaan', 'blt', 'bbm', 'dengan', 'bijak', 'gorontalo']",<FreqDist with 7 samples and 7 outcomes>,"['manfaat', 'penggunaan', 'blt', 'bbm', 'bijak', 'gorontalo']",manfaat penggunaan blt bbm bijak gorontalo,1.0
2022-10-24 07:30:27+00:00,vivimarga2,menfaatkan penggunaan blt bbm dengan bijak pembagian blt dan bsu harus mudah cepat dan tepat sasaran,"['menfaatkan', 'penggunaan', 'blt', 'bbm', 'dengan', 'bijak', 'pembagian', 'blt', 'dan', 'bsu', 'harus', 'mudah', 'cepat', 'dan', 'tepat', 'sasaran']",<FreqDist with 14 samples and 16 outcomes>,"['menfaatkan', 'penggunaan', 'blt', 'bbm', 'bijak', 'pembagian', 'blt', 'bsu', 'mudah', 'cepat', 'sasaran']",menfaatkan penggunaan blt bbm bijak pembagian blt bsu mudah cepat sasaran,0.0
2022-10-24 07:30:20+00:00,vivimarga2,blt bbm dapat mendongkrak daya beli masyarakat,"['blt', 'bbm', 'dapat', 'mendongkrak', 'daya', 'beli', 'masyarakat']",<FreqDist with 7 samples and 7 outcomes>,"['blt', 'bbm', 'mendongkrak', 'daya', 'beli', 'masyarakat']",blt bbm mendongkrak daya beli masyarakat,0.0
2022-10-24 07:30:14+00:00,vivimarga2,blt bbm dapat menjaga daya beli masyarakat senagai antisipasi dari penyesuaian harga bbm,"['blt', 'bbm', 'dapat', 'menjaga', 'daya', 'beli', 'masyarakat', 'senagai', 'antisipasi', 'dari', 'penyesuaian', 'harga', 'bbm']",<FreqDist with 12 samples and 13 outcomes>,"['blt', 'bbm', 'menjaga', 'daya', 'beli', 'masyarakat', 'senagai', 'antisipasi', 'penyesuaian', 'harga', 'bbm']",blt bbm menjaga daya beli masyarakat senagai antisipasi penyesuaian harga bbm,0.0
2022-10-24 07:30:05+00:00,Awan_Abuabu05,blt bbm dongkrak daya beli masyarakat kalimantan tengah,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat', 'kalimantan', 'tengah']",<FreqDist with 8 samples and 8 outcomes>,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat', 'kalimantan']",blt bbm dongkrak daya beli masyarakat kalimantan,1.0
2022-10-24 07:30:03+00:00,Awan_Abuabu05,manfaatkan penggunaan blt bbm dengan bijak kalimantan tengah,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'dengan', 'bijak', 'kalimantan', 'tengah']",<FreqDist with 8 samples and 8 outcomes>,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'bijak', 'kalimantan']",manfaatkan penggunaan blt bbm bijak kalimantan,1.0
2022-10-24 07:30:02+00:00,FitriNursovia,pembagian blt mudah dan tepat sasaran dki jakarta,"['pembagian', 'blt', 'mudah', 'dan', 'tepat', 'sasaran', 'dki', 'jakarta']",<FreqDist with 8 samples and 8 outcomes>,"['pembagian', 'blt', 'mudah', 'sasaran', 'dki', 'jakarta']",pembagian blt mudah sasaran dki jakarta,1.0
2022-10-24 07:30:02+00:00,FitriNursovia,dukung blt tepat sasaran dki jakarta,"['dukung', 'blt', 'tepat', 'sasaran', 'dki', 'jakarta']",<FreqDist with 6 samples and 6 outcomes>,"['dukung', 'blt', 'sasaran', 'dki', 'jakarta']",dukung blt sasaran dki jakarta,1.0
2022-10-24 07:30:02+00:00,Awan_Abuabu05,ayo bijak manfaatkan blt bbm kalimantan tengah,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm', 'kalimantan', 'tengah']",<FreqDist with 7 samples and 7 outcomes>,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm', 'kalimantan']",ayo bijak manfaatkan blt bbm kalimantan,1.0
2022-10-24 07:29:54+00:00,Rajaminya22,ayo bijak manfaatkan blt bbm gorontalo,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm', 'gorontalo']",<FreqDist with 6 samples and 6 outcomes>,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm', 'gorontalo']",ayo bijak manfaatkan blt bbm gorontalo,0.0
2022-10-24 07:28:56+00:00,ahmadfa339,blt bbm untuk dongkrak daya beli masyarakat pasca penyesuaian harga bbm,"['blt', 'bbm', 'untuk', 'dongkrak', 'daya', 'beli', 'masyarakat', 'pasca', 'penyesuaian', 'harga', 'bbm']",<FreqDist with 10 samples and 11 outcomes>,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat', 'pasca', 'penyesuaian', 'harga', 'bbm']",blt bbm dongkrak daya beli masyarakat pasca penyesuaian harga bbm,0.0
2022-10-24 07:28:53+00:00,jordi_danny,blt bbm dongkrak daya beli masyarakat kalimantan tengah,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat', 'kalimantan', 'tengah']",<FreqDist with 8 samples and 8 outcomes>,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat', 'kalimantan']",blt bbm dongkrak daya beli masyarakat kalimantan,1.0
2022-10-24 07:28:52+00:00,jordi_danny,manfaatkan penggunaan blt bbm dengan bijak kalimantan tengah,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'dengan', 'bijak', 'kalimantan', 'tengah']",<FreqDist with 8 samples and 8 outcomes>,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'bijak', 'kalimantan']",manfaatkan penggunaan blt bbm bijak kalimantan,1.0
2022-10-24 07:28:51+00:00,jordi_danny,ayo bijak manfaatkan blt bbm kalimantan tengah,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm', 'kalimantan', 'tengah']",<FreqDist with 7 samples and 7 outcomes>,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm', 'kalimantan']",ayo bijak manfaatkan blt bbm kalimantan,0.0
2022-10-24 07:28:47+00:00,NasraRaya,blt bbm hanya untuk warga pra sejahtera bukan kepada yang mampu apresiasi sulawesi barat,"['blt', 'bbm', 'hanya', 'untuk', 'warga', 'pra', 'sejahtera', 'bukan', 'kepada', 'yang', 'mampu', 'apresiasi', 'sulawesi', 'barat']",<FreqDist with 14 samples and 14 outcomes>,"['blt', 'bbm', 'warga', 'pra', 'sejahtera', 'apresiasi', 'sulawesi', 'barat']",blt bbm warga pra sejahtera apresiasi sulawesi barat,0.0
2022-10-24 07:28:41+00:00,news_ardi,jawa timur terbantu dengan blt tepat sasaran mantap sekali,"['jawa', 'timur', 'terbantu', 'dengan', 'blt', 'tepat', 'sasaran', 'mantap', 'sekali']",<FreqDist with 9 samples and 9 outcomes>,"['jawa', 'timur', 'terbantu', 'blt', 'sasaran', 'mantap']",jawa timur terbantu blt sasaran mantap,0.0
2022-10-24 07:28:35+00:00,GandalfReborn1,ardi masyarakat jawa timur dukung percepatan pembagian blt,"['ardi', 'masyarakat', 'jawa', 'timur', 'dukung', 'percepatan', 'pembagian', 'blt']",<FreqDist with 8 samples and 8 outcomes>,"['ardi', 'masyarakat', 'jawa', 'timur', 'dukung', 'percepatan', 'pembagian', 'blt']",ardi masyarakat jawa timur dukung percepatan pembagian blt,1.0
2022-10-24 07:28:14+00:00,GlowingNusaa,arek jawa timur ber terima kasih kepada pemerintah kini penyaluran blt,"['arek', 'jawa', 'timur', 'ber', 'terima', 'kasih', 'kepada', 'pemerintah', 'kini', 'penyaluran', 'blt']",<FreqDist with 11 samples and 11 outcomes>,"['arek', 'jawa', 'timur', 'ber', 'terima', 'kasih', 'pemerintah', 'penyaluran', 'blt']",arek jawa timur ber terima kasih pemerintah penyaluran blt,1.0
2022-10-24 07:28:06+00:00,medan_sib,ayo bijak manfaatkan blt bbm sumatera utara,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm', 'sumatera', 'utara']",<FreqDist with 7 samples and 7 outcomes>,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm', 'sumatera', 'utara']",ayo bijak manfaatkan blt bbm sumatera utara,1.0
2022-10-24 07:27:47+00:00,Topiku3,kalau terima blt jgn barisan paling depan ya drun kwkwkwkw,"['kalau', 'terima', 'blt', 'jgn', 'barisan', 'paling', 'depan', 'ya', 'drun', 'kwkwkwkw']",<FreqDist with 10 samples and 10 outcomes>,"['terima', 'blt', 'barisan', 'drun', 'kwkwkwkw']",terima blt barisan drun kwkwkwkw,1.0
2022-10-24 07:27:42+00:00,Glendor83575981,pemerintah melindungi rakyat blt tepat sasaran maluku utara,"['pemerintah', 'melindungi', 'rakyat', 'blt', 'tepat', 'sasaran', 'maluku', 'utara']",<FreqDist with 8 samples and 8 outcomes>,"['pemerintah', 'melindungi', 'rakyat', 'blt', 'sasaran', 'maluku', 'utara']",pemerintah melindungi rakyat blt sasaran maluku utara,1.0
2022-10-24 07:27:35+00:00,Glendor83575981,masyarakat maluku utara senang karena telah menerima blt bbm maluku utara,"['masyarakat', 'maluku', 'utara', 'senang', 'karena', 'telah', 'menerima', 'blt', 'bbm', 'maluku', 'utara']",<FreqDist with 9 samples and 11 outcomes>,"['masyarakat', 'maluku', 'utara', 'senang', 'menerima', 'blt', 'bbm', 'maluku', 'utara']",masyarakat maluku utara senang menerima blt bbm maluku utara,0.0
2022-10-24 07:27:29+00:00,medan_sib,pemerintah mempercepat penyaluran blt bbm kepada masyarakat sumatera utara,"['pemerintah', 'mempercepat', 'penyaluran', 'blt', 'bbm', 'kepada', 'masyarakat', 'sumatera', 'utara']",<FreqDist with 9 samples and 9 outcomes>,"['pemerintah', 'mempercepat', 'penyaluran', 'blt', 'bbm', 'masyarakat', 'sumatera', 'utara']",pemerintah mempercepat penyaluran blt bbm masyarakat sumatera utara,1.0
2022-10-24 07:27:29+00:00,news_ardi,ekonom di jawa timur sangat dukung blt tepat sasaran yang sangat bantu masyarakat,"['ekonom', 'di', 'jawa', 'timur', 'sangat', 'dukung', 'blt', 'tepat', 'sasaran', 'yang', 'sangat', 'bantu', 'masyarakat']",<FreqDist with 12 samples and 13 outcomes>,"['ekonom', 'jawa', 'timur', 'dukung', 'blt', 'sasaran', 'bantu', 'masyarakat']",ekonom jawa timur dukung blt sasaran bantu masyarakat,1.0
2022-10-24 07:27:27+00:00,Jenniferrr559,indonesia kuat bersama rakyat daerah istimewa yogyakarta blt bbm yogyakarta,"['indonesia', 'kuat', 'bersama', 'rakyat', 'daerah', 'istimewa', 'yogyakarta', 'blt', 'bbm', 'yogyakarta']",<FreqDist with 9 samples and 10 outcomes>,"['indonesia', 'kuat', 'rakyat', 'daerah', 'istimewa', 'yogyakarta', 'blt', 'bbm', 'yogyakarta']",indonesia kuat rakyat daerah istimewa yogyakarta blt bbm yogyakarta,1.0
2022-10-24 07:27:25+00:00,Glendor83575981,manfaatkan penggunaan blt bbm dengan bijak maluku utara,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'dengan', 'bijak', 'maluku', 'utara']",<FreqDist with 8 samples and 8 outcomes>,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'bijak', 'maluku', 'utara']",manfaatkan penggunaan blt bbm bijak maluku utara,0.0
2022-10-24 07:27:16+00:00,Glendor83575981,blt bbm dongkrak daya beli masyarakat maluku utara,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat', 'maluku', 'utara']",<FreqDist with 8 samples and 8 outcomes>,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat', 'maluku', 'utara']",blt bbm dongkrak daya beli masyarakat maluku utara,0.0
2022-10-24 07:27:16+00:00,medan_sib,pemerintah mempercepat penyaluran blt bbm kepada masyarakat sumatera utara,"['pemerintah', 'mempercepat', 'penyaluran', 'blt', 'bbm', 'kepada', 'masyarakat', 'sumatera', 'utara']",<FreqDist with 9 samples and 9 outcomes>,"['pemerintah', 'mempercepat', 'penyaluran', 'blt', 'bbm', 'masyarakat', 'sumatera', 'utara']",pemerintah mempercepat penyaluran blt bbm masyarakat sumatera utara,1.0
2022-10-24 07:27:13+00:00,Jenniferrr559,dukung blt bbm daerah istimewa yogyakarta blt bbm yogyakarta,"['dukung', 'blt', 'bbm', 'daerah', 'istimewa', 'yogyakarta', 'blt', 'bbm', 'yogyakarta']",<FreqDist with 6 samples and 9 outcomes>,"['dukung', 'blt', 'bbm', 'daerah', 'istimewa', 'yogyakarta', 'blt', 'bbm', 'yogyakarta']",dukung blt bbm daerah istimewa yogyakarta blt bbm yogyakarta,1.0
2022-10-24 07:27:07+00:00,GandalfReborn1,ardi terimakasih pak jokowi blt bbm sangat membantu kami masyarakat jawa timur berterima kasih,"['ardi', 'terimakasih', 'pak', 'jokowi', 'blt', 'bbm', 'sangat', 'membantu', 'kami', 'masyarakat', 'jawa', 'timur', 'berterima', 'kasih']",<FreqDist with 14 samples and 14 outcomes>,"['ardi', 'terimakasih', 'jokowi', 'blt', 'bbm', 'membantu', 'masyarakat', 'jawa', 'timur', 'berterima', 'kasih']",ardi terimakasih jokowi blt bbm membantu masyarakat jawa timur berterima kasih,0.0
2022-10-24 07:27:00+00:00,medan_sib,seruuu iihh pembagian blt menjadi tepat sasaran sumatera utara,"['seruuu', 'iihh', 'pembagian', 'blt', 'menjadi', 'tepat', 'sasaran', 'sumatera', 'utara']",<FreqDist with 9 samples and 9 outcomes>,"['seruuu', 'iihh', 'pembagian', 'blt', 'sasaran', 'sumatera', 'utara']",seruuu iihh pembagian blt sasaran sumatera utara,1.0
2022-10-24 07:26:56+00:00,viavianiii,jokowi secara langsung membagibagikan kepada para penerima blt dan upah di sejumlah daerah,"['jokowi', 'secara', 'langsung', 'membagibagikan', 'kepada', 'para', 'penerima', 'blt', 'dan', 'upah', 'di', 'sejumlah', 'daerah']",<FreqDist with 13 samples and 13 outcomes>,"['jokowi', 'langsung', 'membagibagikan', 'penerima', 'blt', 'upah', 'daerah']",jokowi langsung membagibagikan penerima blt upah daerah,1.0
2022-10-24 07:26:53+00:00,Jenniferrr559,indonesia hebat indonesia kuat daerah istimewa yogyakarta blt bbm yogyakarta,"['indonesia', 'hebat', 'indonesia', 'kuat', 'daerah', 'istimewa', 'yogyakarta', 'blt', 'bbm', 'yogyakarta']",<FreqDist with 8 samples and 10 outcomes>,"['indonesia', 'hebat', 'indonesia', 'kuat', 'daerah', 'istimewa', 'yogyakarta', 'blt', 'bbm', 'yogyakarta']",indonesia hebat indonesia kuat daerah istimewa yogyakarta blt bbm yogyakarta,1.0
